0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
48733871.0,8608550.0,,8010589.0,,,43765974.0,,,13160552.0,,,,,,19673967.0,,,18827099.0,,,,,22868008.0,,,,,13883375.0,8097500.0,6726492.0,37837752.0,36205540.0,,10250602.0,12915636.0,,,5115044.0,,,13793220.0,,12288959.0
48734437.0,8610766.0,,8011555.0,,,43766637.0,,,13161583.0,,,,,,19676346.0,,,18829758.0,,,,,22868182.0,,,,,13884958.0,8099806.0,6728415.0,37838310.0,36207959.0,,10251867.0,12916597.0,,,5115787.0,,,13794813.0,,12290433.0
48735158.0,8611747.0,,8012392.0,,,43767354.0,,,13162229.0,,,,,,19700673.0,,,18830800.0,,,,,22869072.0,,,,,13886854.0,8101680.0,6729181.0,37838881.0,36210872.0,,10253933.0,12918309.0,,,5116576.0,,,13800822.0,,12292499.0
48735852.0,8612591.0,,8014136.0,,,43768135.0,,,13164143.0,,,,,,19703524.0,,,18832626.0,,,,,22872918.0,,,,,13888239.0,8103426.0,6730513.0,37839392.0,36211096.0,,10254268.0,12918872.0,,,5117413.0,,,13801934.0,,12293577.0
48736524.0,8613274.0,,8014786.0,,,43769064.0,,,13167825.0,,,,,,19705162.0,,,18833296.0,,,,,22873644.0,,,,,13889560.0,8105736.0,6731663.0,37840348.0,36220895.0,,10255427.0,12918888.0,,,5118117.0,,,13803390.0,,12294949.0
48737787.0,8614740.0,,8015927.0,,,43769946.0,,,13168002.0,,,,,,19705207.0,,,18839652.0,,,,,22875619.0,,,,,13893577.0,8107787.0,6732521.0,37841558.0,36226936.0,,10255991.0,12919507.0,,,5118800.0,,,13804736.0,,12295916.0
48738813.0,8615652.0,,8017073.0,,,43770568.0,,,13172910.0,,,,,,19715121.0,,,18846763.0,,,,,22881378.0,,,,,13895034.0,8109879.0,6733573.0,37843483.0,36228468.0,,10256919.0,12922226.0,,,5119677.0,,,13807307.0,,12296881.0
48739810.0,8617205.0,,8018639.0,,,43771585.0,,,13175569.0,,,,,,19721029.0,,,18847807.0,,,,,22883760.0,,,,,13895788.0,8110452.0,6734185.0,37844065.0,36230483.0,,10257155.0,12922320.0,,,5120478.0,,,13810988.0,,12297277.0
48741341.0,8618240.0,,8019186.0,,,43772631.0,,,13177409.0,,,,,,19722837.0,,,18850190.0,,,,,22888053.0,,,,,13896605.0,8111518.0,6736323.0,37844868.0,36235203.0,,10257776.0,12924091.0,,,5121232.0,,,13813018.0,,12298878.0
48742652.0,8619778.0,,8019463.0,,,43773862.0,,,13188124.0,,,,,,19727222.0,,,18851671.0,,,,,22889091.0,,,,,13898656.0,8113790.0,6738001.0,37845072.0,36241564.0,,10259544.0,12925756.0,,,5121986.0,,,13814948.0,,12301337.0
48743320.0,8620385.0,,8019496.0,,,43775956.0,,,13190629.0,,,,,,19731164.0,,,18852810.0,,,,,22889477.0,,,,,13901301.0,8115919.0,6739781.0,37845828.0,36244309.0,,10263316.0,12927098.0,,,5122666.0,,,13816711.0,,12301474.0
48744962.0,8621314.0,,8021694.0,,,43777382.0,,,13192150.0,,,,,,19732945.0,,,18855491.0,,,,,22891782.0,,,,,13903501.0,8117249.0,6741702.0,37847020.0,36244800.0,,10265776.0,12928505.0,,,5123555.0,,,13818126.0,,12303022.0
48746491.0,8623079.0,,8021986.0,,,43778148.0,,,13194978.0,,,,,,19736991.0,,,18857709.0,,,,,22891859.0,,,,,13904619.0,8119516.0,6743712.0,37848724.0,36247314.0,,10266749.0,12928652.0,,,5124408.0,,,13820061.0,,12304923.0
48747971.0,8625505.0,,8022969.0,,,43778887.0,,,13197386.0,,,,,,19746865.0,,,18863654.0,,,,,22892457.0,,,,,13905721.0,8121525.0,6745108.0,37869746.0,36248957.0,,10267589.0,12929043.0,,,5125173.0,,,13822594.0,,12307898.0
48749303.0,8626977.0,,8026700.0,,,43780023.0,,,13198771.0,,,,,,19749642.0,,,18865769.0,,,,,22900510.0,,,,,13907482.0,8123559.0,6747217.0,37879554.0,36249970.0,,10268740.0,12929488.0,,,5125956.0,,,13824593.0,,12312747.0
48751354.0,8628929.0,,8029570.0,,,43780799.0,,,13203876.0,,,,,,19757993.0,,,18867995.0,,,,,22907719.0,,,,,13908291.0,8125629.0,6749125.0,37894587.0,36250521.0,,10270195.0,12932890.0,,,5126854.0,,,13825912.0,,12314986.0
48753889.0,8630908.0,,8030313.0,,,43781279.0,,,13207576.0,,,,,,19759389.0,,,18872871.0,,,,,22911028.0,,,,,13909117.0,8127154.0,6751024.0,37903344.0,36252213.0,,10271905.0,12933295.0,,,5127694.0,,,13828967.0,,12319299.0
48755401.0,8633394.0,,8033239.0,,,43781893.0,,,13208114.0,,,,,,19762591.0,,,18874378.0,,,,,22912607.0,,,,,13910462.0,8130431.0,6753465.0,37903375.0,36252520.0,,10273893.0,12933532.0,,,5128623.0,,,13830673.0,,12321874.0
48756061.0,8635107.0,,8033769.0,,,43782979.0,,,13210624.0,,,,,,19768284.0,,,18876116.0,,,,,22914104.0,,,,,13912950.0,8131805.0,6753639.0,37917670.0,36259942.0,,10276774.0,12933779.0,,,5129357.0,,,13832931.0,,12323012.0
48757134.0,8637558.0,,8033786.0,,,43784014.0,,,13211422.0,,,,,,19770623.0,,,18877038.0,,,,,22916304.0,,,,,13914814.0,8133505.0,6755205.0,37926061.0,36261223.0,,10277997.0,12934035.0,,,5130202.0,,,13837274.0,,12325645.0
48758164.0,8638733.0,,8036173.0,,,43784749.0,,,13213990.0,,,,,,19773465.0,,,18882856.0,,,,,22917186.0,,,,,13915723.0,8136759.0,6756980.0,37931120.0,36263716.0,,10279095.0,12934529.0,,,5130948.0,,,13839452.0,,12329832.0
48758912.0,8639889.0,,8036512.0,,,43785442.0,,,13216507.0,,,,,,19776469.0,,,18884099.0,,,,,22918950.0,,,,,13916940.0,8138143.0,6757689.0,37946411.0,36270684.0,,10281196.0,12938345.0,,,5131796.0,,,13840877.0,,12331215.0
48760086.0,8641450.0,,8037581.0,,,43785991.0,,,13217020.0,,,,,,19782078.0,,,18886066.0,,,,,22919340.0,,,,,13918455.0,8139571.0,6758876.0,37949380.0,36273289.0,,10282532.0,12941455.0,,,5132543.0,,,13844099.0,,12334422.0
48761465.0,8642548.0,,8038429.0,,,43786666.0,,,13220145.0,,,,,,19784203.0,,,18892340.0,,,,,22920436.0,,,,,13921333.0,8142824.0,6760998.0,37960662.0,36275753.0,,10286289.0,12942169.0,,,5133249.0,,,13845187.0,,12338769.0
48762128.0,8643226.0,,8038470.0,,,43787708.0,,,13220312.0,,,,,,19786473.0,,,18894068.0,,,,,22926383.0,,,,,13923039.0,8145653.0,6762110.0,37965978.0,36279789.0,,10286916.0,12942249.0,,,5134015.0,,,13847112.0,,12341520.0
48762911.0,8645143.0,,8038768.0,,,43788477.0,,,13222393.0,,,,,,19786589.0,,,18900594.0,,,,,22931025.0,,,,,13923952.0,8147025.0,6762944.0,37985644.0,36284228.0,,10287895.0,12946573.0,,,5134772.0,,,13847457.0,,12342044.0
48763541.0,8647438.0,,8039841.0,,,43790120.0,,,13223274.0,,,,,,19787187.0,,,18903364.0,,,,,22932083.0,,,,,13924713.0,8149386.0,6765095.0,38000285.0,36284844.0,,10289109.0,12952460.0,,,5135518.0,,,13848927.0,,12343902.0
48764524.0,8649416.0,,8040094.0,,,43791396.0,,,13223526.0,,,,,,19788708.0,,,18906415.0,,,,,22935409.0,,,,,13925469.0,8150702.0,6766700.0,38015229.0,36290892.0,,10293317.0,12953250.0,,,5136227.0,,,13851699.0,,12345943.0
48765912.0,8651224.0,,8040591.0,,,43792189.0,,,13225291.0,,,,,,19793300.0,,,18910594.0,,,,,22945187.0,,,,,13926932.0,8152508.0,6771032.0,38019629.0,36293424.0,,10293536.0,12954921.0,,,5136988.0,,,13854181.0,,12349958.0
48767438.0,8653180.0,,8044573.0,,,43793088.0,,,13226079.0,,,,,,19795798.0,,,18912804.0,,,,,22945504.0,,,,,13928524.0,8154489.0,6771923.0,38023404.0,36303125.0,,10293980.0,12958206.0,,,5137913.0,,,13857018.0,,12351607.0
48770102.0,8655560.0,,8045663.0,,,43795155.0,,,13226967.0,,,,,,19801723.0,,,18917386.0,,,,,22946300.0,,,,,13929223.0,8156408.0,6772774.0,38025581.0,36305238.0,,10296286.0,12959488.0,,,5138688.0,,,13857918.0,,12356280.0
48771350.0,8656541.0,,8046572.0,,,43796580.0,,,13227313.0,,,,,,19803996.0,,,18919494.0,,,,,22950544.0,,,,,13930619.0,8158526.0,6773850.0,38036678.0,36309509.0,,10298283.0,12959687.0,,,5139418.0,,,13859794.0,,12358437.0
48772146.0,8657329.0,,8049281.0,,,43797706.0,,,13227488.0,,,,,,19810365.0,,,18924454.0,,,,,22952601.0,,,,,13932180.0,8159795.0,6775344.0,38038453.0,36315241.0,,10300148.0,12962123.0,,,5140085.0,,,13860697.0,,12360625.0
48772898.0,8658297.0,,8049551.0,,,43799413.0,,,13228500.0,,,,,,19814237.0,,,18926782.0,,,,,22953892.0,,,,,13934129.0,8161745.0,6775789.0,38040445.0,36315389.0,,10302591.0,12962649.0,,,5140891.0,,,13863948.0,,12361833.0
48774025.0,8658912.0,,8050007.0,,,43800550.0,,,13229546.0,,,,,,19818991.0,,,18928233.0,,,,,22953960.0,,,,,13934898.0,8163868.0,6775907.0,38047971.0,36319996.0,,10304414.0,12963292.0,,,5141725.0,,,13866135.0,,12365268.0
48774928.0,8659536.0,,8051122.0,,,43801600.0,,,13231644.0,,,,,,19824558.0,,,18929516.0,,,,,22959830.0,,,,,13936628.0,8165601.0,6776207.0,38079352.0,36321228.0,,10305654.0,12963702.0,,,5142724.0,,,13868234.0,,12367841.0
48775582.0,8661735.0,,8052332.0,,,43802343.0,,,13233046.0,,,,,,19825232.0,,,18937666.0,,,,,22961029.0,,,,,13937184.0,8167571.0,6776945.0,38087303.0,36327286.0,,10307746.0,12965188.0,,,5143491.0,,,13871115.0,,12372242.0
48776504.0,8663451.0,,8052946.0,,,43803199.0,,,13233847.0,,,,,,19828981.0,,,18940331.0,,,,,22961493.0,,,,,13939106.0,8169110.0,6777422.0,38090589.0,36328711.0,,10309971.0,12966085.0,,,5144319.0,,,13872886.0,,12374194.0
48777819.0,8664639.0,,8053134.0,,,43804139.0,,,13244122.0,,,,,,19831134.0,,,18942973.0,,,,,22962255.0,,,,,13940332.0,8171080.0,6779019.0,38093800.0,36328845.0,,10310173.0,12970305.0,,,5145201.0,,,13877054.0,,12375039.0
48778818.0,8665607.0,,8056524.0,,,43804900.0,,,13247150.0,,,,,,19842567.0,,,18949365.0,,,,,22962426.0,,,,,13941389.0,8174037.0,6779885.0,38111627.0,36331234.0,,10311397.0,12970985.0,,,5146011.0,,,13878293.0,,12378019.0
48781108.0,8667095.0,,8058320.0,,,43805614.0,,,13248828.0,,,,,,19843953.0,,,18954940.0,,,,,22962998.0,,,,,13943626.0,8176364.0,6779947.0,38129443.0,36333960.0,,10311987.0,12971556.0,,,5146686.0,,,13880960.0,,12379147.0
48783727.0,8667973.0,,8059087.0,,,43806126.0,,,13253809.0,,,,,,19844625.0,,,18956537.0,,,,,22963756.0,,,,,13945403.0,8178798.0,6781702.0,38132504.0,36334972.0,,10315909.0,12973978.0,,,5147419.0,,,13884421.0,,12379958.0
48785494.0,8669877.0,,8065074.0,,,43807175.0,,,13254050.0,,,,,,19848110.0,,,18958685.0,,,,,22965988.0,,,,,13947105.0,8180942.0,6782738.0,38140754.0,36336729.0,,10320414.0,12975499.0,,,5148155.0,,,13886076.0,,12381506.0
48788186.0,8671474.0,,8067380.0,,,43810033.0,,,13256930.0,,,,,,19850827.0,,,18960973.0,,,,,22968481.0,,,,,13948428.0,8183619.0,6783552.0,38142083.0,36348404.0,,10321521.0,12976865.0,,,5148867.0,,,13888421.0,,12381994.0
48790491.0,8673876.0,,8068417.0,,,43811130.0,,,13258910.0,,,,,,19851088.0,,,18965876.0,,,,,22969318.0,,,,,13949582.0,8185644.0,6785390.0,38152512.0,36352476.0,,10322019.0,12981010.0,,,5149627.0,,,13890451.0,,12382922.0
48793102.0,8675908.0,,8074563.0,,,43812820.0,,,13260628.0,,,,,,19852544.0,,,18966758.0,,,,,22971538.0,,,,,13950959.0,8187124.0,6786892.0,38155449.0,36355295.0,,10323610.0,12981292.0,,,5150434.0,,,13891459.0,,12383973.0
48796367.0,8678467.0,,8075721.0,,,43814278.0,,,13261170.0,,,,,,19855155.0,,,18975337.0,,,,,22973811.0,,,,,13953488.0,8190122.0,6788644.0,38155692.0,36356847.0,,10327321.0,12987041.0,,,5151342.0,,,13894487.0,,12384357.0
48798947.0,8680396.0,,8077404.0,,,43815529.0,,,13261887.0,,,,,,19855854.0,,,18976596.0,,,,,22974131.0,,,,,13954849.0,8192059.0,6789976.0,38155712.0,36358184.0,,10328778.0,12990037.0,,,5151993.0,,,13897006.0,,12386187.0
48801273.0,8682210.0,,8078365.0,,,43816354.0,,,13263314.0,,,,,,19858560.0,,,18978419.0,,,,,22976332.0,,,,,13956199.0,8193754.0,6791006.0,38155891.0,36359510.0,,10329967.0,12990535.0,,,5152742.0,,,13899075.0,,12389497.0
48804056.0,8684210.0,,8078530.0,,,43817150.0,,,13264872.0,,,,,,19859987.0,,,18986245.0,,,,,22978335.0,,,,,13956964.0,8195007.0,6791422.0,38155991.0,36376871.0,,10331138.0,12991934.0,,,5154217.0,,,13900125.0,,12390136.0
48805208.0,8686235.0,,8080474.0,,,43817908.0,,,13267242.0,,,,,,19861904.0,,,18988309.0,,,,,22978600.0,,,,,13958987.0,8197786.0,6792841.0,38156578.0,36380705.0,,10331231.0,12993339.0,,,5155056.0,,,13901921.0,,12392007.0
48805823.0,8687672.0,,8080541.0,,,43820037.0,,,13268880.0,,,,,,19862998.0,,,18990183.0,,,,,22981530.0,,,,,13959867.0,8202647.0,6794226.0,38157432.0,36394555.0,,10334393.0,12993799.0,,,5155807.0,,,13902498.0,,12394118.0
48806448.0,8688570.0,,8083389.0,,,43821691.0,,,13268957.0,,,,,,19864175.0,,,18993986.0,,,,,22982987.0,,,,,13962263.0,8205171.0,6795477.0,38157481.0,36398248.0,,10336730.0,12995908.0,,,5156636.0,,,13906821.0,,12397246.0
48807196.0,8689362.0,,8084689.0,,,43822376.0,,,13270863.0,,,,,,19880721.0,,,18996238.0,,,,,22984294.0,,,,,13963740.0,8207382.0,6795502.0,38157521.0,36399134.0,,10338489.0,12998861.0,,,5157488.0,,,13907621.0,,12397568.0
48808077.0,8690067.0,,8087164.0,,,43823071.0,,,13271215.0,,,,,,19882041.0,,,19003207.0,,,,,22984497.0,,,,,13965651.0,8210325.0,6796239.0,38157667.0,36403147.0,,10339140.0,13005467.0,,,5158385.0,,,13909973.0,,12398248.0
48808917.0,8691929.0,,8087567.0,,,43826964.0,,,13271395.0,,,,,,19885613.0,,,19004485.0,,,,,22989108.0,,,,,13967349.0,8213837.0,6797629.0,38157912.0,36406981.0,,10340576.0,13008500.0,,,5159139.0,,,13911583.0,,12399724.0
48810209.0,8694214.0,,8089856.0,,,43828788.0,,,13273489.0,,,,,,19886238.0,,,19006694.0,,,,,22989274.0,,,,,13969520.0,8215893.0,6798612.0,38157981.0,36409005.0,,10343608.0,13008740.0,,,5160614.0,,,13912412.0,,12401238.0
48810984.0,8696248.0,,8093324.0,,,43830942.0,,,13275164.0,,,,,,19890270.0,,,19011063.0,,,,,22990044.0,,,,,13972076.0,8218749.0,6799020.0,38158504.0,36413304.0,,10349072.0,13008818.0,,,5161331.0,,,13914277.0,,12402188.0
48811550.0,8698043.0,,8094195.0,,,43831989.0,,,13275499.0,,,,,,19890784.0,,,19013587.0,,,,,22993582.0,,,,,13973679.0,8222272.0,6799754.0,38159245.0,36414545.0,,10350156.0,13011498.0,,,5161991.0,,,13915926.0,,12404842.0
48812571.0,8699989.0,,8094315.0,,,43833118.0,,,13275668.0,,,,,,19893370.0,,,19018862.0,,,,,22997962.0,,,,,13976016.0,8225334.0,6799803.0,38159331.0,36426261.0,,10351368.0,13014253.0,,,5162842.0,,,13917572.0,,12405985.0
48813636.0,8701940.0,,8094891.0,,,43834248.0,,,13279110.0,,,,,,19894336.0,,,19021352.0,,,,,23002642.0,,,,,13976678.0,8227551.0,6799902.0,38159703.0,36430297.0,,10353766.0,13014526.0,,,5163676.0,,,13918261.0,,12408184.0
48814777.0,8704170.0,,8097238.0,,,43835561.0,,,13279653.0,,,,,,19898856.0,,,19023337.0,,,,,23004229.0,,,,,13977143.0,8231582.0,6801210.0,38159774.0,36431026.0,,10355273.0,13018912.0,,,5164360.0,,,13920999.0,,12409675.0
48816534.0,8705649.0,,8097916.0,,,43835883.0,,,13283104.0,,,,,,19900644.0,,,19023920.0,,,,,23005007.0,,,,,13979164.0,8233650.0,6802782.0,38159802.0,36433688.0,,10356673.0,13019687.0,,,5165108.0,,,13923258.0,,12410680.0
48818076.0,8706568.0,,8098226.0,,,43836532.0,,,13285089.0,,,,,,19903701.0,,,19026427.0,,,,,23005287.0,,,,,13980407.0,8236871.0,6804864.0,38160052.0,36437330.0,,10359300.0,13020222.0,,,5166639.0,,,13927081.0,,12411903.0
48819707.0,8707424.0,,8101668.0,,,43837103.0,,,13286487.0,,,,,,19907133.0,,,19027487.0,,,,,23007526.0,,,,,13981058.0,8237719.0,6807365.0,38160073.0,36440897.0,,10360330.0,13027546.0,,,5167360.0,,,13928192.0,,12412005.0
48821672.0,8708348.0,,8102730.0,,,43838494.0,,,13287896.0,,,,,,19907990.0,,,19036425.0,,,,,23008333.0,,,,,13983963.0,8244099.0,6809725.0,38160253.0,36443908.0,,10361784.0,13030890.0,,,5168069.0,,,13931926.0,,12412691.0
48822861.0,8709595.0,,8102843.0,,,43839645.0,,,13288130.0,,,,,,19911015.0,,,19037787.0,,,,,23010988.0,,,,,13984992.0,8245228.0,6810756.0,38160275.0,36445342.0,,10363184.0,13035301.0,,,5168897.0,,,13933100.0,,12413591.0
48824892.0,8710473.0,,8104689.0,,,43841499.0,,,13299593.0,,,,,,19914763.0,,,19042768.0,,,,,23014247.0,,,,,13986329.0,8247584.0,6811108.0,38161265.0,36448526.0,,10363407.0,13035926.0,,,5169724.0,,,13934858.0,,12414238.0
48827073.0,8711031.0,,8106002.0,,,43843236.0,,,13304149.0,,,,,,19916825.0,,,19045454.0,,,,,23014296.0,,,,,13987810.0,8249696.0,6813196.0,38161618.0,36456219.0,,10364179.0,13038876.0,,,5170499.0,,,13938342.0,,12416222.0
48829398.0,8712972.0,,8108042.0,,,43846426.0,,,13304449.0,,,,,,19920228.0,,,19047356.0,,,,,23016453.0,,,,,13989469.0,8251786.0,6813646.0,38161671.0,36461367.0,,10365029.0,13038943.0,,,5171271.0,,,13941401.0,,12416709.0
48831129.0,8714967.0,,8113367.0,,,43847963.0,,,13312801.0,,,,,,19921842.0,,,19056862.0,,,,,23018447.0,,,,,13990697.0,8253648.0,6814491.0,38161842.0,36462876.0,,10367189.0,13039208.0,,,5171935.0,,,13942309.0,,12419046.0
48832654.0,8717093.0,,8114390.0,,,43849479.0,,,13312885.0,,,,,,19925853.0,,,19057530.0,,,,,23024470.0,,,,,13992712.0,8257355.0,6814957.0,38161861.0,36470653.0,,10369479.0,13043257.0,,,5172638.0,,,13945705.0,,12420781.0
48834043.0,8718872.0,,8115253.0,,,43850237.0,,,13314446.0,,,,,,19930367.0,,,19060003.0,,,,,23025471.0,,,,,13994903.0,8259844.0,6815426.0,38162001.0,36472733.0,,10370761.0,13043423.0,,,5173453.0,,,13947248.0,,12422976.0
48834817.0,8720789.0,,8116758.0,,,43850717.0,,,13315686.0,,,,,,19931594.0,,,19061587.0,,,,,23026209.0,,,,,13996368.0,8261868.0,6816008.0,38162016.0,36477363.0,,10374604.0,13044756.0,,,5174276.0,,,13948059.0,,12424368.0
48835425.0,8722767.0,,8120161.0,,,43851361.0,,,13318378.0,,,,,,19935475.0,,,19067084.0,,,,,23030364.0,,,,,13998658.0,8263862.0,6817705.0,38162320.0,36484136.0,,10375907.0,13045222.0,,,5174964.0,,,13949195.0,,12426054.0
48836049.0,8724452.0,,8121094.0,,,43852443.0,,,13321108.0,,,,,,19936754.0,,,19068528.0,,,,,23032255.0,,,,,13999763.0,8265923.0,6820481.0,38162370.0,36488311.0,,10377090.0,13046054.0,,,5175689.0,,,13954228.0,,12426338.0
48836891.0,8727188.0,,8121659.0,,,43996384.0,,,13322943.0,,,,,,19937427.0,,,19070432.0,,,,,23035924.0,,,,,14001258.0,8268556.0,6822328.0,38162745.0,36488810.0,,10378428.0,13046375.0,,,5176381.0,,,13956583.0,,12427417.0
48838201.0,8729626.0,,8123363.0,,,43997160.0,,,13323109.0,,,,,,19940831.0,,,19077131.0,,,,,23038119.0,,,,,14002871.0,8271535.0,6824398.0,38162834.0,36489956.0,,10379690.0,13051623.0,,,5177040.0,,,13957332.0,,12430191.0
48838638.0,8732384.0,,8125617.0,,,43997400.0,,,13324716.0,,,,,,19941803.0,,,19080332.0,,,,,23040326.0,,,,,14003544.0,8276350.0,6825311.0,38163009.0,36491578.0,,10382046.0,13052613.0,,,5177811.0,,,13958874.0,,12433790.0
48839162.0,8733029.0,,8126397.0,,,43998567.0,,,13331660.0,,,,,,19943057.0,,,19085421.0,,,,,23044780.0,,,,,14005499.0,8279012.0,6826169.0,38163451.0,36496114.0,,10382495.0,13055059.0,,,5178587.0,,,13962381.0,,12435764.0
48839809.0,8733613.0,,8127279.0,,,43999022.0,,,13333477.0,,,,,,19946122.0,,,19088213.0,,,,,23046730.0,,,,,14008207.0,8280508.0,6826735.0,38163817.0,36501883.0,,10386669.0,13055464.0,,,5179352.0,,,13964405.0,,12438877.0
48840827.0,8734583.0,,8128321.0,,,43999913.0,,,13334259.0,,,,,,19950765.0,,,19090394.0,,,,,23047585.0,,,,,14008810.0,8282986.0,6827714.0,38163968.0,36505921.0,,10389178.0,13059971.0,,,5179971.0,,,13965483.0,,12441390.0
48841724.0,8735554.0,,8129636.0,,,44000399.0,,,13340686.0,,,,,,19952335.0,,,19097419.0,,,,,23048696.0,,,,,14009468.0,8285942.0,6828140.0,38164260.0,36516304.0,,10391559.0,13060695.0,,,5180822.0,,,13966984.0,,12442328.0
48842783.0,8736832.0,,8129738.0,,,44000855.0,,,13346039.0,,,,,,19957235.0,,,19099449.0,,,,,23049132.0,,,,,14009927.0,8288213.0,6829944.0,38164602.0,36528006.0,,10392555.0,13060715.0,,,5181678.0,,,13970414.0,,12442422.0
48843518.0,8738689.0,,8130073.0,,,44001272.0,,,13347505.0,,,,,,19960228.0,,,19099633.0,,,,,23050454.0,,,,,14011025.0,8290882.0,6831333.0,38165042.0,36528468.0,,10393871.0,13062802.0,,,5182528.0,,,13972104.0,,12443608.0
48844909.0,8740325.0,,8132472.0,,,44001935.0,,,13348111.0,,,,,,19962353.0,,,19101047.0,,,,,23052908.0,,,,,14012682.0,8293125.0,6832153.0,38165417.0,36531619.0,,10396418.0,13063654.0,,,5183340.0,,,13974868.0,,12445612.0
48846139.0,8742705.0,,8133396.0,,,44002470.0,,,13348656.0,,,,,,19972056.0,,,19109891.0,,,,,23060462.0,,,,,14014311.0,8296301.0,6832756.0,38165569.0,36533949.0,,10398561.0,13064561.0,,,5184340.0,,,13975717.0,,12446802.0
48847016.0,8744257.0,,8133740.0,,,44002637.0,,,13351005.0,,,,,,19973439.0,,,19111242.0,,,,,23061398.0,,,,,14018090.0,8299520.0,6834478.0,38165999.0,36534019.0,,10399007.0,13064592.0,,,5185430.0,,,13976983.0,,12448177.0
48848297.0,8746049.0,,8136602.0,,,44003043.0,,,13351692.0,,,,,,19976664.0,,,19116678.0,,,,,23063415.0,,,,,14019200.0,8301847.0,6836160.0,38166107.0,36535176.0,,10402395.0,13064965.0,,,5186286.0,,,13977596.0,,12449584.0
48849177.0,8747905.0,,8136760.0,,,44003539.0,,,13351988.0,,,,,,19979892.0,,,19122606.0,,,,,23065129.0,,,,,14020678.0,8304086.0,6836542.0,38166580.0,36536641.0,,10405955.0,13067976.0,,,5187303.0,,,13978458.0,,12450706.0
48850656.0,8749774.0,,8136872.0,,,44003881.0,,,13355157.0,,,,,,19979940.0,,,19123915.0,,,,,23066751.0,,,,,14022026.0,8306409.0,6838740.0,38166701.0,36540907.0,,10408553.0,13067994.0,,,5188044.0,,,13981757.0,,12453531.0
48852112.0,8751719.0,,8141723.0,,,44004746.0,,,13356480.0,,,,,,19984274.0,,,19125251.0,,,,,23068833.0,,,,,14023887.0,8307849.0,6839096.0,38167190.0,36546291.0,,10415599.0,13069149.0,,,5188924.0,,,13983479.0,,12454013.0
48854017.0,8753383.0,,8141912.0,,,44005122.0,,,13358332.0,,,,,,19993546.0,,,19131183.0,,,,,23071669.0,,,,,14024899.0,8310753.0,6839253.0,38167390.0,36552893.0,,10416624.0,13069785.0,,,5189879.0,,,13984140.0,,12454671.0
48857043.0,8754360.0,,8143033.0,,,44005441.0,,,13359755.0,,,,,,19998756.0,,,19133932.0,,,,,23076490.0,,,,,14025946.0,8312303.0,6840185.0,38167731.0,36556356.0,,10417309.0,13070371.0,,,5190763.0,,,13986402.0,,12455186.0
48860089.0,8755507.0,,8143311.0,,,44005868.0,,,13363805.0,,,,,,20000156.0,,,19135352.0,,,,,23078169.0,,,,,14026362.0,8314511.0,6840653.0,38168165.0,36558048.0,,10418807.0,13070999.0,,,5191480.0,,,13987647.0,,12456452.0
48862697.0,8756252.0,,8146376.0,,,44006200.0,,,13368283.0,,,,,,20005383.0,,,19144107.0,,,,,23086505.0,,,,,14027564.0,8315548.0,6842201.0,38168187.0,36559027.0,,10423025.0,13073243.0,,,5192147.0,,,13989238.0,,12457372.0
48865028.0,8757366.0,,8147830.0,,,44007059.0,,,13369934.0,,,,,,20018231.0,,,19146745.0,,,,,23087958.0,,,,,14028551.0,8318323.0,6844173.0,38168667.0,36567768.0,,10429544.0,13073430.0,,,5192875.0,,,13990684.0,,12460664.0
48867103.0,8758439.0,,8152025.0,,,44007459.0,,,13374108.0,,,,,,20023073.0,,,19149335.0,,,,,23091260.0,,,,,14030218.0,8320267.0,6846050.0,38168985.0,36572466.0,,10431808.0,13077181.0,,,5193629.0,,,13993133.0,,12462560.0
48870136.0,8760493.0,,8158959.0,,,44008070.0,,,13375112.0,,,,,,20025543.0,,,19150995.0,,,,,23092694.0,,,,,14031424.0,8322826.0,6847124.0,38169229.0,36574641.0,,10433983.0,13077454.0,,,5194491.0,,,13995237.0,,12464463.0
48872264.0,8761806.0,,8159127.0,,,44008397.0,,,13375411.0,,,,,,20026854.0,,,19154913.0,,,,,23097729.0,,,,,14033259.0,8325174.0,6848331.0,38169479.0,36575680.0,,10436425.0,13077889.0,,,5195444.0,,,13997952.0,,12466226.0
48873052.0,8762756.0,,8162689.0,,,44008597.0,,,13377524.0,,,,,,20028557.0,,,19157999.0,,,,,23101328.0,,,,,14034479.0,8326878.0,6849463.0,38169724.0,36576812.0,,10437447.0,13079246.0,,,5196226.0,,,13999577.0,,12466463.0
48873775.0,8764437.0,,8162715.0,,,44009105.0,,,13378790.0,,,,,,20032908.0,,,19159588.0,,,,,23103255.0,,,,,14037450.0,8329179.0,6850458.0,38170011.0,36580065.0,,10438099.0,13080537.0,,,5197028.0,,,14000818.0,,12467875.0
48874578.0,8766725.0,,8169018.0,,,44009524.0,,,13379955.0,,,,,,20036387.0,,,19164160.0,,,,,23104964.0,,,,,14038916.0,8331376.0,6850847.0,38170138.0,36583602.0,,10441888.0,13080626.0,,,5197771.0,,,14002908.0,,12468210.0
